sku,cost,name,fnsku,last-seen,Cost,Compare
amzn.gr.UD-3900Z-Z1B5AokxJkMdWCi9eS-r-LN,63.88,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003KO96JZ,2023-08-31T20:00:00-04:00,63.88,"{""sharedFormula"":""G1346""}"
amzn.gr.UGA-HDMI-2S-Ee0ZfyX0NCzqQAmvx-VG,0,"Plugable USB 3.0 or USB C to HDMI Adapter for Dual Monitors, Universal Video Graphics Adapter for Mac and Windows, Thunderbolt 3/4, USB 3.0 or USB-C, 1080p@60Hz",X003RJIXH9,2023-02-28T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
"amzn.gr.""UD-3900PDZ""-KLJGO6WTgk5Rv7Xu-GD",0,,,2022-10-20T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.USB-AUDIO-lpLSOFf2WrV5vEvslfS-PO,0,"Plugable USB Audio Adapter with 3.5mm Speaker-Headphone and Microphone Jack, Add an External Stereo Sound Card to Any PC, Compatible with Windows, Mac, and Linux - Driverless",X0033TGP37,2023-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-4VPD-y64M7iCY-IK8k538nj_cE-LN,0,"Plugable USB C Docking Station Dual Monitor, 11-in-1, USB4 100W Laptop Charging Dock for Windows and Thunderbolt, 4K HDMI 2.1 up to 120Hz, 2.5Gbps Ethernet, SD Reader, 20W USB-C Charging - Driverless",X003XWHRBD,2023-08-24T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.TBT4-UDZ-r4jHtnXo9jEhOVYcE8Tk-LN,146.05,"Plugable 16-in-1 Thunderbolt 4 Dock with 100W Charging, 4K Quad Monitor Setup for Thunderbolt 4 Windows Laptops, Thunderbolt Certified Dock with 2x HDMI, 2x DisplayPort, 2.5G Ethernet, 7x USB, SD",X003R1UT1F,2023-08-31T20:00:00-04:00,146.05,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-ULTC4K-COG_FRh1j3mD3_k_z5k-AC,0,,,2023-05-25T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.USB-BT4LE-cnNUU52alhQwCsn2W-LN,0,"Plugable USB Bluetooth 4.0 Low Energy Micro Adapter (Compatible with Windows 10, 8.1, 8, 7, Classic Bluetooth, Gamepad, and Stereo Headset Compatible)",X003HZE24V,2022-12-31T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.USBC-MD103-_cqOw5NEj0eG4hkTm5-LN,13.1,"Plugable USB C to HDMI Multiport Adapter, Driverless 3-in-1 USB C Hub with 4K HDMI Output, USB 3.0 and USB-C Charging Port, Compatible with MacBook, Chromebook, Dell XPS, Thunderbolt 3 and More",X003QY1B4H,2023-08-31T20:00:00-04:00,13.1,"{""sharedFormula"":""G1346""}"
"amzn.gr.""TBT4-40G2M""-2wCiYiOO9_f6QfOY-LN",0,,,2022-12-15T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.UGA-HDMI-2S-BN3BvfdeiG02psXlN-AC,0,"Plugable USB 3.0 or USB C to HDMI Adapter for Dual Monitors, Universal Video Graphics Adapter for Mac and Windows, Thunderbolt 3/4, USB 3.0 or USB-C, 1080p@60Hz",X003Q9UH9H,2023-04-06T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.DP-HDMI-AXbkYn05jHpyAsU7-LnH0-VG,0,"Plugable Active DisplayPort to HDMI Adapter - Connect Any DisplayPort-Enabled PC or Tablet to an HDMI Enabled Monitor, TV or Projector for Ultra-HD Video Streaming (HDMI 2.0 up to 4K 3840x2160 @60Hz)",X0034EYS0D,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
PS-30C1B,5.73,"Plugable GaN USB C Charger Block, 30W Portable Charger, Foldable Prongs, PPS USBC Fast Charger for iPhone 15, iPad Pro, Samsung Galaxy S23 and More (Cable Not Included) - Black",B0CDJDWR5Y,2023-09-28T20:00:00-04:00,5.73,"{""sharedFormula"":""G1346""}"
amzn.gr.UGA-HDMI-S-PfTWS8H8HuloAqgw5G-LN,0,"Plugable USB C to HDMI Adapter, Universal Video Graphics Adapter for USB 3.0 and USB-C Macs and Windows, Extend an HDMI Monitor up to 1080p@60Hz",X003KUE8KB,2023-08-31T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.USBC-NVME-TEcLZaz0pFpPCi4i7eH-VG,0,"Plugable USB C to M.2 NVMe Tool-Free Driverless Enclosure, USB C and Thunderbolt 3, Up to USB 3.1 Gen 2 Speeds (10Gbps). Includes USB-C and USB 3.0 Cables (Supports M.2 NVMe SSDs 2280 2260 2242)",X003SBT3XJ,2023-06-22T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.USBC-C100-6QYuTKrdvbwXlIX7kIB-LN,3.09,"Plugable 10Gbps USB C to USB C Cable, 3.3 feet (1 Meter), 5A, USB-IF Certified, USB 3.1 Gen 2 Type-C - Driverless",X003YBPOVN,2023-08-31T20:00:00-04:00,3.09,"{""sharedFormula"":""G1346""}"
amzn.gr.TRRS-HS53-fnts97wibCmE45fB9-VG,0,"Plugable Performance Onyx Gaming Headset with Retractable Microphone, Noise Isolation, Memory Foam Ear Cushions, Compatible with Windows, Linux, macOS, Xbox, Playstation 4, and Switch",X003KFUK99,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.PL2303-DB9-AxUKXpRjxriqdyBm03-VG,4.14,"Plugable USB to Serial Adapter Compatible with Windows, Mac, Linux (RS-232/DB9 DTE Male Connector, Prolific PL2303HX Rev. D Chipset)",X003WW9HUN,2023-09-14T20:00:00-04:00,4.14,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-3900-Pe_2pMeqKR5GctoAtfHaE-VG,56.83,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) Black",X003KKRNE9,2023-08-31T20:00:00-04:00,56.83,"{""sharedFormula"":""G1346""}"
amzn1.wdsku.v4.ye1YIxuwXxVUdyZrpV4OeFg_L,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X003PKC0GF,2023-02-09T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.USB3-TRAN-AsUOjUgA6D88vHnuQlY-LN,0,"Plugable USB 3.0 Transfer Cable, Unlimited Use, Transfer Data Between 2 Windows PC's, Compatible with Windows 11, 10, 8.1, 8, 7, Vista, XP, Bravura Easy Computer Sync Software Included",X003R76M6P,2023-03-16T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
"amzn.gr.""USB4-HUB3A""-Y2fFzqBjg_xFcbSu-LN",0,"Plugable 5-in-1 Thunderbolt 4 Hub with 60W Charging, Single 8K or Dual 4K Display, Compatible with Thunderbolt / USB4 Macs and Thunderbolt 4 / USB4 Windows (1x USB-C to HDMI Adapter), Driverless",X003HJG4I9,2023-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-3900Z-WyVL5O-lW6ccdc2eRiqg-LN,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X0032XYH0R,2022-12-01T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.USB2-MICRO-250X-650OnUGunZs-PO,0,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible With Windows, Mac, Linux (2MP, 250x Magnification)",X003K969X1,2022-12-31T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
USBC-TVGA,4.93,"Plugable USB C to VGA Adapter, Thunderbolt 3 to VGA Adapter Compatible with MacBook Pro, Windows, Chromebooks, 2018 iPad Pro, Dell XPS, and More (Driverless, Supports up to 1920x1200 @ 60Hz)",B087V72N5Z,2023-09-21T20:00:00-04:00,4.93,"{""sharedFormula"":""G1346""}"
TBT4-40G2M,33.28,"Plugable Thunderbolt 4 Cable [Thunderbolt Certified] 6.6ft USB4 Cable with 100W Charging, Single 8K or Dual 4K Displays, 40Gbps Data Transfer, Compatible with Thunderbolt, USB4, USB-C - Driverless",B09C1LV8XC,2023-09-28T20:00:00-04:00,33.28,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-3900-c_cyqaIeWhyKRXBEsbh8O-PO,56.83,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) Black",X0033PERA9,2023-08-31T20:00:00-04:00,56.83,"{""sharedFormula"":""G1346""}"
amzn.gr.TBT3-UDC3-W1q6HK80JihHcCVbtA9-VG,130.64,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X003P2PSCL,2023-08-31T20:00:00-04:00,130.64,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-6950Z-WU8i75emg1h9FcxmzUKJ-LN,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical Black",X003KR07U9,2023-08-03T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
USB-VGA-165,0,"Plugable USB 2.0 to VGA Video Graphics Adapter for Multiple Monitors up to 1920x1080 Supports Windows 11,10, 8.1, 7, XP, and Mac",B004D0QC0A,2023-09-28T20:00:00-04:00,,"{""sharedFormula"":""G1346""}"
amzn.gr.USBC-6950UE-3SftRtMYoPpP0BfVS-PO,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter with Ethernet for USB 3.0 and USB-C, Compatible with Windows and Mac",X0036B005V,2023-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
VGAM-HDMIF,11.59,"Plugable VGA to HDMI Active Adapter with Audio (Supports 1080p Displays - Windows, Mac & Linux Compatible) - Driverless",B06Y1YYM35,2023-08-31T20:00:00-04:00,11.59,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-3900Z-OJF3UwiUpMET7EE1xDbg-GD,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003QCQFH7,2023-02-28T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
"amzn.gr.""UD-ULTC4K""-34g3vv58kwSBSNur6-AC",0,,,2022-12-08T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-ULTC4K-5vVes-AhuwxX2BLbcbg-AC,117.49,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003QTEHNT,2023-08-31T20:00:00-04:00,117.49,"{""sharedFormula"":""G1346""}"
USBC-THDMI,5.96,"Plugable USB C to HDMI Adapter 4K 30Hz, Thunderbolt 3 to HDMI Adapter Compatible with MacBook Pro, Windows, Chromebooks, 2018+ iPad Pro, Dell XPS, Thunderbolt 3 Ports and More - Driverless",B087V6XHNV,2023-09-28T20:00:00-04:00,5.96,"{""sharedFormula"":""G1346""}"
amzn.gr.UDS-7IN1-atPiuQ2Yxf8CF2sQDKop-LN,0,"Plugable 8-in-1 USB C Docking Station for iPad with Stand, 100W Pass-Through Charging USB-C Hub, 1x HDMI, 2X USB, Audio, and SD, Compatible with Windows, iPadOS, USB-C Phones, and Tablets",X003PRT561,2023-07-06T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.UD-6950PDH-zGlvBb7JdawZGFndA8-LN,0,"Plugable 13-in-1 USB C Docking Station Dual Monitor, 100W Charging, Dual 4K Displays 2x HDMI or 2x DisplayPort, Compatible with Mac, Windows, Thunderbolt 3 / 4, USB-C (5x USB, Ethernet, SD Card Reader",X003P1MUNR,2023-02-02T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.BT-KEY3XL-rZ8u5QFztjqQst-OSlZ-VG,0,"Plugable Foldable Bluetooth Keyboard Compatible with iPad, iPhones, Android, and Windows, Full-Size Multi-Device Keyboard, Wireless and Portable with Included Stand for iPad/iPhone (11.5 inches)",X003P2ZCNB,2023-02-02T19:00:00-05:00,0,"{""sharedFormula"":""G1346""}"
amzn.gr.TBT3-UDC3-VXmzsroqA6v6omZ8trc-PO,130.64,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X0034QCY9N,2023-08-31T20:00:00-04:00,130.64,"{""sharedFormula"":""G1346""}"
amzn.gr.TBT3-UDZ-3C6c1dJDgxJta-d8K_p3-VG,0,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD, Driverless",X003SVOO1Z,2023-06-15T20:00:00-04:00,0,"{""sharedFormula"":""G1346""}"
TBT4-40G1M,15.79,"Plugable Thunderbolt 4 Cable [Thunderbolt Certified] 3.3ft USB4 Cable with 100W Charging, Single 8K or Dual 4K Displays, 40Gbps Data Transfer, Compatible with Thunderbolt, USB4, USB-C - Driverless",B09C2Y9VQ6,2023-09-28T20:00:00-04:00,15.79,
amzn.gr.USBC-6950U-b5-vi8aCVdfYp02A-VG,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003K9744J,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.TBT4-HUB3C-GeDWXISA98Vk0fJv-PO,0,"Plugable Thunderbolt 4 Hub, 4-in-1 Pure USB-C Design, Includes USB-C to 4K HDMI Adapter, 60W Laptop Charging, Compatible with Mac and Windows Laptops and USB-C, Thunderbolt 3 or 4, and USB4 Devices",X003KF00AN,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.PS12-USB2B-_-gu5SsljX0EqlUU2z-LN,0,"Plugable Surge Protector Power Strip with USB and 12 AC Outlets, Built-in 10.5W 2-Port USB Charger for Android, Apple iOS, and Windows Mobile Devices, 6 Foot Extension Cord",X003OBWNXP,2023-03-23T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-6950Z-wMPz_yGZhTYqD0ntk_lH-AC,69.94,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical Black",X003QZCGKJ,2023-08-31T20:00:00-04:00,69.94,"{""sharedFormula"":""G1410""}"
amzn.gr.USBC-E2500-aT84WQje47R9yij6As-LN,0,"Plugable 2.5G USB C and USB to Ethernet Adapter, 2-in-1 Adapter Compatible with USB C/Thunderbolt 3 or USB 3.0, USB-C to RJ45 2.5 Gigabit LAN Compatible with Mac and Windows",X0033FGXHT,2022-10-13T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.USB2-OTGE100--n57sXj3O1d3ZTrm-VG,0,"Plugable USB 2.0 OTG Micro-B to 100Mbps Fast Ethernet Adapter Compatible with Windows Tablets, Raspberry Pi Zero, and Some Android Devices (ASIX AX88772A chipset).",X0036DF5XV,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-6950H-28i8RgirDdRdltOCwQ9M-VG,80.92,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports Black",X003LVETDP,2023-09-21T20:00:00-04:00,80.92,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-ULTC4K-SFjDEoaY0pg2UPs0BZw-LN,117.49,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003YVGNN1,2023-08-31T20:00:00-04:00,117.49,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-3900PDZ-MNTzIx0jg9IycEvjG2-GD,84.98,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003RJ40OJ,2023-08-31T20:00:00-04:00,84.98,"{""sharedFormula"":""G1410""}"
"amzn.gr.""USBC-7IN1E""-dOwc_Wf_rgADsyT9-LN",0,"Plugable 7-in-1 USB C Hub Multiport Adapter with Ethernet - Compatible with Mac, Windows, Chromebook, Dell XPS and Thunderbolt 3 (87W Charging, Gigabit Ethernet, 4K HDMI, 2X USB, SD/microSD)",X003KCJGNN,2023-05-31T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-3900H-eEMBDj2OtO88X7npEZLM-LN,51.49,"Plugable USB 3.0 Universal Laptop Docking Station for Windows and Mac (Dual Monitor: HDMI and DVI/HDMI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) - Horizontal",X003V1V8KH,2023-08-31T20:00:00-04:00,51.49,"{""sharedFormula"":""G1410""}"
amzn.gr.USBC-NVME-qOMjo31_31Uqmwu97VO-LN,0,Plugable USB C to M.2 NVMe Tool-free Enclosure USB C and Thunderbolt 3 Compatible up to USB 3.1 Gen 2 Speeds (10Gbps). Adapter Includes USB-C and USB 3.0 Cables (Supports M.2 NVMe SSDs 2280 2260 2242),X003TFQDEV,2023-05-11T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-3900PDZ-IyZXIi369ZdQZ8HbAg-VG,84.98,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003VSNXXF,2023-08-31T20:00:00-04:00,84.98,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-3900Z-WrV8gM8x4lt7zvsd0tyR-PO,63.88,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X00335J99D,2023-08-31T20:00:00-04:00,63.88,"{""sharedFormula"":""G1410""}"
amzn.gr.UGA-HDMI-2S-WGvR9jkjbWUSS1k2C-LN,0,"Plugable USB 3.0 or USB C to HDMI Adapter for Dual Monitors, Universal Video Graphics Adapter for Mac and Windows, Thunderbolt 3/4, USB 3.0 or USB-C, 1080p@60Hz",X003QM5BUT,2023-03-09T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.USB2-MICRO-250X-dkCWmCipTR9b_-VG,0,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible With Windows, Mac, Linux (2MP, 250x Magnification)",X00351Y0BR,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.USBC-6950UE-AAC7IzRTKliJHV_-p-VG,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter with Ethernet for USB 3.0 and USB-C, Compatible with Windows and Mac",X003KZX5CD,2023-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.USBC-TE1000-1qUMEDy6LokUYPS-m-VG,0,"Plugable USB C to Ethernet Adapter, Fast and Reliable Gigabit Speed, Thunderbolt 3 to Ethernet Adapter Compatible with MacBook Pro, Windows, macOS, and ChromeOS",X0033Y4LSX,2022-12-01T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.TBT4-40G2M-f9czxHNXoKZIUnE6zF-LN,33.28,"Plugable Thunderbolt 4 Cable [Thunderbolt Certified] 6.6ft USB4 Cable with 100W Charging, Single 8K or Dual 4K Displays, 40Gbps Data Transfer, Compatible with Thunderbolt, USB4, USB-C - Driverless",X003PNRFBR,2023-08-31T20:00:00-04:00,33.28,"{""sharedFormula"":""G1410""}"
"amzn.gr.""UD-3900""-2ACzlqfvy7ouw2MqHu_-LN",56.83,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) Black",X003HD0SPZ,2023-08-31T20:00:00-04:00,56.83,"{""sharedFormula"":""G1410""}"
amzn.gr.USB3-TRAN-ezwGVc1q7us3KOD-uIy-LN,12.02,"Plugable USB 3.0 Transfer Cable, Unlimited Use, Transfer Data Between 2 Windows PC's, Compatible with Windows 11, 10, 8.1, 8, 7, Vista, XP, Bravura Easy Computer Sync Software Included",X003UQ1015,2023-08-31T20:00:00-04:00,12.02,"{""sharedFormula"":""G1410""}"
amzn.gr.USB-EASY-TRAN-Z7cbpQlp-KYZq7T-LN,0,"Plugable USB 2.0 Transfer Cable, Unlimited Use, Transfer Data Between 2 Windows PC's, Compatible with Windows 11, 10, 7, XP, Bravura Easy Computer Sync Software Included",X00338M4Q5,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
USBC-HUB4A,4.38,"Plugable USB C to USB Adapter Hub, 4 Port USB 3.0 Hub, USB Splitter for Laptop, Compatible with Windows, MacBook Pro/Air, iPad Pro, Surface Pro, Chromebook, Linux, Android, Charging Not Supported",B0C4QBC3QP,2023-09-28T20:00:00-04:00,4.38,"{""sharedFormula"":""G1410""}"
amzn.gr.TBT3-UDC3-TcJYrmA-NOnMa80txIA-GD,0,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X003BF35NL,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.TBT3-UDZ-phBZGflB8CHrjU3gnr-O-VG,0,"Plugable 14-in-1 USB-C and Thunderbolt 3 Dock - Compatible with Mac and Windows, 96W Laptop Charging, 2x HDMI 2.0 and DisplayPort, 7x USB ports, Ethernet, Audio, SD/MicroSD",X00367YV2N,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
"amzn.gr.""BT-KEY3XL""-N1Hdu0dRvhK6RqEq6-LN",0,,,2023-02-02T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
"amzn.gr.""UD-3900""-ZCAZU6NUNn9ZZZyFqjJ-AC",0,,,2022-12-08T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
"amzn.gr.""UD-3900H""-VmR_JwUbMvrWvHAfQX-VG",51.49,"Plugable USB 3.0 Universal Laptop Docking Station for Windows and Mac (Dual Monitor: HDMI and DVI/HDMI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) - Horizontal",X003ENWHL1,2023-08-31T20:00:00-04:00,51.49,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-3900H-VxG7t6ZcpSLokVsKK2x3-LN,0,"Plugable USB 3.0 Universal Laptop Docking Station for Windows and Mac (Dual Monitor: HDMI and DVI/HDMI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) - Horizontal",X003343VHP,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
"amzn.gr.""UD-ULTC4K""-qwaWMjT9ajw7YunXp-LN",0,,,2023-02-09T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-3900-eza9xra2bWYfD1QeE_Q-VG,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X003GZSE1T,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.USBC-7IN1E-oTB0cwJVY5lEjwPN-PO,0,"Plugable 7-in-1 USB C Hub Multiport Adapter with Ethernet - Compatible with Mac, Windows, Chromebook, Dell XPS and Thunderbolt 3 (87W Charging, Gigabit Ethernet, 4K HDMI, 2X USB, SD/microSD)",X003I5A9Z1,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G1410""}"
"amzn.gr.""UD-3900""-ZQxMCUD6axb-cWzr6zg-LN",56.83,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) Black",X003G4J3EH,2023-08-31T20:00:00-04:00,56.83,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-3900-2-n1He6GyZQT5yhAfBoVc-VG,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X0033QX5W9,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
amzn.gr.UD-ULTC4K-LKYUIG8FQToHIJcvm-VG,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3 / 4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003GKNNEH,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G1410""}"
